location,target,target_end_date,forecast_date,value,quantile,type
US,0 day ahead inc case,2020-07-01,2020-07-01,67406.54167838818,NA,point
US,1 day ahead inc case,2020-07-02,2020-07-01,69154.42715906914,NA,point
US,2 day ahead inc case,2020-07-03,2020-07-01,70846.02547052079,NA,point
US,3 day ahead inc case,2020-07-04,2020-07-01,72472.57454582282,NA,point
US,4 day ahead inc case,2020-07-05,2020-07-01,74025.32658027923,NA,point
US,5 day ahead inc case,2020-07-06,2020-07-01,75495.63778374245,NA,point
US,6 day ahead inc case,2020-07-07,2020-07-01,76875.05979148693,NA,point
US,0 day ahead inc case,2020-07-01,2020-07-01,67318.92355064469,NA,point
US,1 day ahead inc case,2020-07-02,2020-07-01,69068.65887953743,NA,point
US,2 day ahead inc case,2020-07-03,2020-07-01,70762.58774368238,NA,point
US,3 day ahead inc case,2020-07-04,2020-07-01,72391.96032912968,NA,point
US,4 day ahead inc case,2020-07-05,2020-07-01,73948.03667454758,NA,point
US,5 day ahead inc case,2020-07-06,2020-07-01,75422.17615129519,NA,point
US,6 day ahead inc case,2020-07-07,2020-07-01,76805.92833002817,NA,point
US,7 day ahead inc case,2020-07-08,2020-07-01,78091.13038050856,NA,point
US,8 day ahead inc case,2020-07-09,2020-07-01,79270.00269243715,NA,point
US,9 day ahead inc case,2020-07-10,2020-07-01,80335.24491130817,NA,point
US,10 day ahead inc case,2020-07-11,2020-07-01,81280.12819800616,NA,point
US,11 day ahead inc case,2020-07-12,2020-07-01,82098.58361219072,NA,point
US,12 day ahead inc case,2020-07-13,2020-07-01,82785.28326955975,NA,point
US,13 day ahead inc case,2020-07-14,2020-07-01,83335.71332763336,NA,point
