location,target,target_end_date,forecast_date,value,quantile,type
US,1 day ahead cum case,2020-06-30,2020-06-29,2336224.5,NA,point
US,2 day ahead cum case,2020-07-01,2020-06-29,2355570.5,NA,point
US,3 day ahead cum case,2020-07-02,2020-06-29,2375784.8,NA,point
US,4 day ahead cum case,2020-07-03,2020-06-29,2396971.2,NA,point
US,5 day ahead cum case,2020-07-04,2020-06-29,2419188.2,NA,point
US,6 day ahead cum case,2020-07-05,2020-06-29,2442443.8,NA,point
US,7 day ahead cum case,2020-07-06,2020-06-29,2466732.2,NA,point
US,8 day ahead cum case,2020-07-07,2020-06-29,2491915.8,NA,point
US,9 day ahead cum case,2020-07-08,2020-06-29,2517809.5,NA,point
US,10 day ahead cum case,2020-07-09,2020-06-29,2544266.2,NA,point
US,11 day ahead cum case,2020-07-10,2020-06-29,2571161.8,NA,point
US,12 day ahead cum case,2020-07-11,2020-06-29,2598397.8,NA,point
US,13 day ahead cum case,2020-07-12,2020-06-29,2625916.0,NA,point
US,14 day ahead cum case,2020-07-13,2020-06-29,2653718.0,NA,point
US,15 day ahead cum case,2020-07-14,2020-06-29,2681691.8,NA,point
US,16 day ahead cum case,2020-07-15,2020-06-29,2709740.8,NA,point
US,17 day ahead cum case,2020-07-16,2020-06-29,2737826.5,NA,point
US,18 day ahead cum case,2020-07-17,2020-06-29,2765890.2,NA,point
US,19 day ahead cum case,2020-07-18,2020-06-29,2793894.0,NA,point
US,20 day ahead cum case,2020-07-19,2020-06-29,2821860.2,NA,point
US,21 day ahead cum case,2020-07-20,2020-06-29,2849781.2,NA,point
US,22 day ahead cum case,2020-07-21,2020-06-29,2877241.5,NA,point
US,23 day ahead cum case,2020-07-22,2020-06-29,2904557.2,NA,point
US,24 day ahead cum case,2020-07-23,2020-06-29,2931645.8,NA,point
US,25 day ahead cum case,2020-07-24,2020-06-29,2958473.2,NA,point
US,26 day ahead cum case,2020-07-25,2020-06-29,2985059.2,NA,point
US,27 day ahead cum case,2020-07-26,2020-06-29,3011325.5,NA,point
US,28 day ahead cum case,2020-07-27,2020-06-29,3037255.5,NA,point
US,29 day ahead cum case,2020-07-28,2020-06-29,3062744.5,NA,point
US,30 day ahead cum case,2020-07-29,2020-06-29,3087860.0,NA,point
US,31 day ahead cum case,2020-07-30,2020-06-29,3112607.2,NA,point
US,32 day ahead cum case,2020-07-31,2020-06-29,3136974.5,NA,point
US,33 day ahead cum case,2020-08-01,2020-06-29,3161008.0,NA,point
